equipment_id,model_number,description,client_id,plant_code,technical_fault_code,created_at_date,closed_at_date,city,client_sf
10023417,FSEC03510DXDNR2,,DEVOL00003,IN05,SL5 - LEAK THROUGH HP SWITCH,2023-10-27,,DE,VOL
10023417,FSEC03510DXDNR2,,DEVOL00003,IN05,C08 - TRIPPED DUE TO LOW AMBIENT,2024-04-24,,DE,VOL
10023417,FSEC03510DXDNR2,,DEVOL00003,IN05,SL3 - EVAP. COIL LEAK,2024-05-27,2024-01-06,DE,VOL
10023417,FSEC03510DXDNR2,,DEVOL00003,IN05,SL3 - EVAP. COIL LEAK,2024-06-11,2024-06-07,DE,VOL
10023417,FSEC03510DXDNR2,,DEVOL00003,IN05,SR1 - TO CHECK THE UNIT STATUS.,2024-07-06,2024-06-07,DE,VOL
10023417,FSEC03510DXDNR2,,DEVOL00003,IN05,SL3 - EVAP. COIL LEAK,2024-08-23,,DE,VOL
10023417,FSEC03510DXDNR2,,DEVOL00003,IN05,SL2 - COPPER PIPE HAVING LEAKAGE.,2024-11-25,,DE,VOL
10023417,FSEC03510DXDNR2,,DEVOL00003,IN05,SL7 - LEAK THROUGH PIN VALVE,2024-11-28,,DE,VOL
10023428,FIEC10920ASDNR2,pac 1 compressor not on,BATCS00007,IN11,SR1 - TO CHECK THE UNIT STATUS.,2024-02-29,2024-03-30,BA,TCS
10023429,FIEC10920ASDNR2,pac 3 com 2 lp alarm ,BATCS00007,IN11,SR1 - TO CHECK THE UNIT STATUS.,2022-12-27,2023-02-02,BA,TCS
10023429,FIEC10920ASDNR2,pac 3 com 2 lp,BATCS00007,IN11,SL8 - SYSTEM RECEIVER LEAK,2023-06-01,2023-07-27,BA,TCS
10023429,FIEC10920ASDNR2,1st floor pac 3 drive not working ,BATCS00007,IN11,SR1 - TO CHECK THE UNIT STATUS.,2024-02-05,2024-02-12,BA,TCS
10023461,FIEC03810ASUPR2,pac 1 lvm not working,BABHA00011,IN11,KO1 - CONTROLLER SCREEN BLANK .,2023-05-31,2023-08-17,BA,BHA
10023467,FSEC02510DXUPR2,,NORAJ00001,IN07,CF1 - CDS. FAN JAM.,2023-09-07,,NO,RAJ
10023479,FIECA4510ASUPR2,pac 2 basement display not working,BALOT00001,IN11,KO1 - CONTROLLER SCREEN BLANK .,2022-07-29,2022-12-01,BA,LOT
10023479,FIECA4510ASUPR2,pac 3 abnormal noise ,BALOT00001,IN11,SR1 - TO CHECK THE UNIT STATUS.,2024-07-20,2024-08-16,BA,LOT
10023531,FSEC06920DXDNR2,Airflow alarm,AHANA00002,IN04,C011 - PAC UNIT AIR FLOW ALARM.,2024-06-24,,AH,ANA
10023531,FSEC06920DXDNR2,Airflow alarm,AHANA00002,IN04,BO5 -  BLOWER NOT WORKING.,2024-06-24,2024-10-09,AH,ANA
10023532,FSEC06920DXDNR2,Pac not working,MUAUR00003,IN02,KO1 - CONTROLLER SCREEN BLANK .,2023-07-29,2023-08-14,MU,AUR
10023535,FSEC06920DXDNR2,Airflow alarm,MUAUR00003,IN02,K07 - BIG CNTRLR OUTPUT CARD FAILURE,2024-04-22,2024-06-25,MU,AUR
10023535,FSEC06920DXDNR2,lop alarm,MUAUR00003,IN02,EX5 - EVD CARD FAILURE,2024-05-14,2024-06-17,MU,AUR
10023535,FSEC06920DXDNR2,RA sensor not working,MUAUR00003,IN02,RT1 - RATS FAULTY,2024-10-30,2024-11-05,MU,AUR
10023541,FSECA4310DXDNR1,,CHLAR00004,IN12,SL1 - COPPER PIPE HAVING OIL TRACE.,2023-05-06,2023-10-04,CH,LAR
10023541,FSECA4310DXDNR1,High Pressure Complaint,CHLAR00004,IN12,DR1 - DRIER CHOKE.,2023-10-03,2023-10-04,CH,LAR
10023543,FSECA4310DXDNR1,,CHLAR00004,IN12,SL1 - COPPER PIPE HAVING OIL TRACE.,2023-04-18,2023-05-02,CH,LAR
10023553,FSEC05420DXFFR2,SMPS FAULTY,ASBAN00001,IN09,K08 - SMPS FAILURE,2024-04-23,2024-07-15,AS,BAN
10023571,FSECA6600CWUFR0,Display blured,MUNOM00002,IN02,KO1 - CONTROLLER SCREEN BLANK .,2023-07-18,2023-08-17,MU,NOM
10023574,FSECA6600CWUFR0,convertor issue ,MUNOM00002,IN02,K10 - RS485 CONVERTER FAILURE,2023-07-07,2023-07-24,MU,NOM
10023685,FSEC15000CWDFR0,Air leakage,MUNTT00001,IN02,PM1 - SCHEDULED PM WORKS,2024-08-12,2024-09-13,MU,NTT
10023714,FSECA6600CWFFR0,Display Blur,MUNOM00002,IN02,KO1 - CONTROLLER SCREEN BLANK .,2024-12-09,2024-12-17,MU,NOM
10023714,FSECA6600CWFFR0,sequence issue,MUNOM00002,IN02,KO1 - CONTROLLER SCREEN BLANK .,2024-12-10,2024-12-17,MU,NOM
10023714,FSECA6600CWFFR0,Temperature not maintain,MUNOM00002,IN02,SCW1 - CW SENSOR FAILURE,2025-02-04,2025-02-05,MU,NOM
10023719,FSEC05420DXDNR1,,JKBON00001,IN15,CF1 - CDS. FAN JAM.,2023-06-27,2024-04-04,JK,BON
10023729,FSEC01610DXUPR2,,NOBLU00002,IN07,EX3 - EXV  WIRING PROBLEM.,2023-07-13,,NO,BLU
10023729,FSEC01610DXUPR2,,NOBLU00002,IN07,EX5 - EVD CARD FAILURE,2023-08-17,,NO,BLU
10023729,FSEC161A0DXUPR2,,NOBLU00002,IN07,CU4 - CDS. PRESSURE SWITCH  DEFECT,2024-04-06,2024-04-09,NO,BLU
10023882,FSEC15000CWDFR0,Fan fail alarm,MUNTT00003,IN02,BO6  - BLOWER CONTACTOR OR MCB DEFECTIVE.,2023-06-23,2023-06-26,MU,NTT
10023920,FSEC06920DXDNR2,,NOHCL00002,IN07,C08 - TRIPPED DUE TO LOW AMBIENT,2023-12-18,,NO,HCL
10023920,FSEC06920DXDNR2,,NOHCL00002,IN07,C08 - TRIPPED DUE TO LOW AMBIENT,2023-12-28,,NO,HCL
10023920,FSEC06920DXDNR2,,NOHCL00002,IN07,CO1 - COMP. TAKING HIGH AMPHERE.,2024-10-22,2024-06-11,NO,HCL
10023920,FSEC06920DXDNR2,,NOHCL00002,IN07,CU2 - CDS. U BEND LEAK.,2024-12-17,2025-04-01,NO,HCL
10023921,FSEC06920DXDNR2,,NOHCL00002,IN07,SE1 - SEQUENCING PROBLEM.,2022-11-03,2022-10-11,NO,HCL
10023921,FSEC06920DXDNR2,,NOHCL00002,IN07,EC2  - SETPOINT TOO LOW,2023-01-03,,NO,HCL
10023921,FSEC06920DXDNR2,,NOHCL00002,IN07,SE3 - UNIT MANUALLY STOPPED,2023-06-26,,NO,HCL
10023921,FSEC06920DXDNR2,,NOHCL00002,IN07,SE3 - UNIT MANUALLY STOPPED,2023-10-25,,NO,HCL
10023921,FSEC06920DXDNR2,,NOHCL00002,IN07,EC1 - EXCESS UNITS RUN AT LOW LOAD,2023-11-27,2023-04-12,NO,HCL
10023921,FSEC06920DXDNR2,,NOHCL00002,IN07,C08 - TRIPPED DUE TO LOW AMBIENT,2023-12-28,,NO,HCL
10023921,FSEC06920DXDNR2,,NOHCL00002,IN07,SE1 - SEQUENCING PROBLEM.,2024-01-20,,NO,HCL
10023921,FSEC06920DXDNR2,,NOHCL00002,IN07,SE1 - SEQUENCING PROBLEM.,2024-10-04,2024-07-10,NO,HCL
10023922,FSEC06920DXDNR2,,NOHCL00002,IN07,EC2  - SETPOINT TOO LOW,2022-12-08,2022-10-12,NO,HCL
10023922,FSEC06920DXDNR2,,NOHCL00002,IN07,EC2  - SETPOINT TOO LOW,2022-12-14,2022-12-30,NO,HCL
10023922,FSEC06920DXDNR2,,NOHCL00002,IN07,CF8 - CDS. FAN CONNECTOR BURNT,2023-05-24,,NO,HCL
10023922,FSEC06920DXDNR2,,NOHCL00002,IN07,SE1 - SEQUENCING PROBLEM.,2023-10-11,2023-12-10,NO,HCL
10023922,FSEC06920DXDNR2,,NOHCL00002,IN07,C08 - TRIPPED DUE TO LOW AMBIENT,2023-12-28,,NO,HCL
10023922,FSEC06920DXDNR2,high pressure alarm,NOHCL00002,IN07,CF8 - CDS. FAN CONNECTOR BURNT,2024-04-15,2024-02-05,NO,HCL
10023922,FSEC06920DXDNR2,,NOHCL00002,IN07,SR1 - TO CHECK THE UNIT STATUS.,2024-07-26,,NO,HCL
10023922,FSEC06920DXDNR2,,NOHCL00002,IN07,CO1 - COMMISSIONING OF UNITS ON SITE.,2024-08-01,2024-01-08,NO,HCL
10023922,FSEC06920DXDNR2,,NOHCL00002,IN07,EC1 - EXCESS UNITS RUN AT LOW LOAD,2024-08-06,2024-06-08,NO,HCL
10023922,FSEC06920DXDNR2,,NOHCL00002,IN07,EX5 - EVD CARD FAILURE,2024-08-29,2024-07-09,NO,HCL
10023922,FSEC06920DXDNR2,,NOHCL00002,IN07,C08 - TRIPPED DUE TO LOW AMBIENT,2024-08-29,2024-04-09,NO,HCL
10023922,FSEC06920DXDNR2,,NOHCL00002,IN07,EC2  - SETPOINT TOO LOW,2024-12-18,,NO,HCL
10023922,FSEC06920DXDNR2,,NOHCL00002,IN07,C08 - TRIPPED DUE TO LOW AMBIENT,2025-01-10,,NO,HCL
10023922,FSEC06920DXDNR2,,NOHCL00002,IN07,EC2  - SETPOINT TOO LOW,2025-01-20,,NO,HCL
10023922,FSEC0692ADXDNR2,,NOHCL00002,IN07,EC2  - SETPOINT TOO LOW,2024-05-30,2024-03-06,NO,HCL
10023923,FSECA4310DXUPR1,,CHTAT00010,IN12,SL1 - COPPER PIPE HAVING OIL TRACE.,2023-12-26,2024-09-27,CH,TAT
10023923,FSECA4310DXUPR1,,CHTAT00010,IN12,SL8 - SYSTEM RECEIVER LEAK,2024-03-06,2024-09-28,CH,TAT
10023923,FSECA4310DXUPR1,,CHTAT00010,IN12,SE1 - SEQUENCING PROBLEM.,2024-10-17,2024-12-26,CH,TAT
10023965,FSECA4310DXDPR2,Amazon 27 1st floor ups room pac 2 hp,BAAMA00012,IN11,SR1 - TO CHECK THE UNIT STATUS.,2024-03-01,2024-03-30,BA,AMA
10023966,FSECA4310DXDPR2,Amazon blr 27 pac 1 hp,BAAMA00012,IN11,CF8 - CDS. FAN CONNECTOR BURNT,2023-12-18,2024-01-16,BA,AMA
10023966,FSECA4310DXDPR2,Pac 1 Lp alarm ,BAAMA00012,IN11,SR1 - TO CHECK THE UNIT STATUS.,2024-04-25,2024-06-28,BA,AMA
10023966,FSECA4310DXDPR2,1st floor ups room pac 2 hmi not working ,BAAMA00012,IN11,SR1 - TO CHECK THE UNIT STATUS.,2024-10-23,2024-12-12,BA,AMA
10024205,FAHU00AHUCWFHR0,Fan Fail alarm,MUAMA00004,IN02,BO3 -  BLOWER WIRING PROBLEM.,2024-09-09,2024-10-08,MU,AMA
10024205,FAHU00AHUCWFHR0,LVM faulty,MUAMA00004,IN02,K08 - SMPS FAILURE,2024-11-12,2024-11-15,MU,AMA
10024205,FAHU00AHUCWFHR0,Ahu fan not working,MUAMA00004,IN02,B07 - BLOWER BEARING JAM,2024-11-18,2024-11-23,MU,AMA
10024216,FSEC06520DXDNR1,pac 1 compressor contactor not working,BAREL00003,IN11,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2024-07-04,,BA,REL
10024216,FSEC06520DXDNR1,pac 1 com 1 not working ,BAREL00003,IN11,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2024-07-19,2024-07-30,BA,REL
10024223,FAHU00AHUCWFHR0,fan motor faulty,MUAMA00004,IN02,B10 - BLOWER PCB NOT WORKING,2024-05-21,2024-06-25,MU,AMA
10024223,FAHU00AHUCWFHR0,Fan Offline Alarm,MUAMA00004,IN02,C011 - PAC UNIT AIR FLOW ALARM.,2025-01-20,,MU,AMA
10024224,FAHU00AHUCWFHR0,Low Static Pressure alarm,MUAMA00004,IN02,VCD1 - DAMPER NOT OPERATING,2023-08-23,2023-09-11,MU,AMA
10024224,FAHU00AHUCWFHR0,Low Static Pressure alarm,MUAMA00004,IN02,FL4 - DP SWITCH FAILURE,2023-09-20,2023-10-03,MU,AMA
10024400,FSEC06920DXDNR1,Pac 1 com 2 lp,BABHA00003,IN11,SL1 - COPPER PIPE HAVING OIL TRACE.,2023-11-09,2023-12-06,BA,BHA
10024400,FSEC06920DXDNR1,pac auto sequencing not happen ,BABHA00003,IN11,SR1 - TO CHECK THE UNIT STATUS.,2023-11-22,2024-01-15,BA,BHA
10024400,FSEC06920DXDNR1,pac sequencing not happening,BABHA00003,IN11,SE1 - SEQUENCING PROBLEM.,2024-02-06,2024-03-08,BA,BHA
10024400,FSEC06920DXDNR1,pac 1 lp,BABHA00003,IN11,SR1 - TO CHECK THE UNIT STATUS.,2024-12-20,2025-01-11,BA,BHA
10024433,FIEC06520ASUPR2,,CHQUA00002,IN12,CO1 - COMP. TAKING HIGH AMPHERE.,2023-09-21,2024-03-11,CH,QUA
10024433,FIEC06520ASUPR2,,CHQUA00002,IN12,BM1 - BMS COMMUNICATION FAIL.,2023-10-23,2024-03-11,CH,QUA
10024462,FCSUC2500CWCSR1,T B 2nd floor csu i cw actuator not working,BAVKB00010,IN11,SR1 - TO CHECK THE UNIT STATUS.,2023-10-01,2023-10-03,BA,VKB
10024462,FCSUC2500CWCSR1,Jpmc 9 2nd floor no cooling ,BAVKB00010,IN11,EC4  - CHW ACTUATOR NOT WORKING,2024-08-07,2024-09-30,BA,VKB
10024467,FCSUC2500CWCSR1,5th floor Tr room CSU 2 fan not working,BAVKB00010,IN11,B10 - BLOWER PCB NOT WORKING,2023-07-10,2023-08-17,BA,VKB
10024494,FCSUC2500CWCSR1,CW inlet sensor not showing,MUJPM00005,IN02,C020 - SENSOR FAIL ALARM,2024-05-13,,MU,JPM
10024494,FCSUC2500CWCSR1,CW inlet sensor not showing,MUJPM00005,IN02,SCW1 - CW SENSOR FAILURE,2024-05-13,2024-05-17,MU,JPM
10024494,FCSUC2500CWCSR1,temperature not maintain,MUJPM00005,IN02,RT2 - RATS RECALLIBIRATION.,2024-11-08,2024-11-09,MU,JPM
10024622,FSEC08020DXDNR2,,HYAMA00011,IN10,SE1 - SEQUENCING PROBLEM.,2023-12-23,2024-02-21,HY,AMA
10024622,FSEC08020DXDNR2,,HYAMA00011,IN10,FL4 - DP SWITCH FAILURE,2024-03-22,2024-04-04,HY,AMA
10024622,FSEC08020DXDNR2,,HYAMA00011,IN10,SL1 - COPPER PIPE HAVING OIL TRACE.,2024-04-05,2024-04-11,HY,AMA
10024622,FSEC08020DXDNR2,,HYAMA00011,IN10,C029 - I/O TRANSMISSION FAIL,2024-04-15,2024-04-16,HY,AMA
10024622,FSEC08020DXDNR2,,HYAMA00011,IN10,B09 - AIR FLOW SENSOR NOT WORKING,2024-05-04,2024-05-19,HY,AMA
10024622,FSEC08020DXDNR2,,HYAMA00011,IN10,CF1 - CDS. FAN JAM.,2024-05-08,2024-06-03,HY,AMA
10024622,FSEC08020DXDNR2,,HYAMA00011,IN10,BO5 -  BLOWER NOT WORKING.,2024-05-11,2024-05-19,HY,AMA
10024622,FSEC08020DXDNR2,,HYAMA00011,IN10,KO1 - CONTROLLER SCREEN BLANK .,2024-05-28,2024-06-18,HY,AMA
10024622,FSEC08020DXDNR2,,HYAMA00011,IN10,BO1 -  BLOWER INTERNAL SOUND.,2024-06-18,2024-06-18,HY,AMA
10024622,FSEC08020DXDNR2,,HYAMA00011,IN10,B11 - BLOWER NOISE,2024-06-22,2024-06-26,HY,AMA
10024622,FSEC08020DXDNR2,,HYAMA00011,IN10,BO1 -  BLOWER INTERNAL SOUND.,2024-06-25,2024-06-27,HY,AMA
